id,text,polarity,polarity_confidence,subjectivity,subjectivity_confidence;
924933947347427329,Been looking at the cost of an iPhone X contract and appears to me that you’ll need to take out phone mortgages... http://fb.me/S01dLeUu,neutral,0.5253247022628784,subjective,1.0;
924933540361338880,How to Delete Sent WhatsApp Message on iPhone and Android Phone https://www.igeeksblog.com/how-to-delete-sent-whatsapp-message-on-iphone-android/?utm_source=dlvr.it&utm_medium=twitter …,neutral,0.9865433573722839,objective,0.9999992054726359;
924932056085385216,Swear my iPhone hasn’t been working correctly ever since I updated to ios11.1 apps crash on their own and phone freezes up @ AppleSupport,negative,0.772329568862915,subjective,1.0;
924931518740516864,# iPhone How to Pin WhatsApp Chat on iPhone and Android Phone http://ow.ly/zFnc50eTgGS,neutral,0.9813206791877747,objective,0.9995048129797339;
924931515565465600,# iPhone How to Delete Sent WhatsApp Message on iPhone and Android Phone After Delivered http://ow.ly/c9gA50eTgGR,neutral,0.9779811501502991,objective,0.9999983893650466;
924931113188982786,me and jin have the same phone i love an intellectual the iphone 7 doesnt have the headphone slot so https://twitter.com/jiminagasaki/status/924634150111535105 …,positive,0.9503422975540161,subjective,1.0;
924925869914841089,The moment when your phone goes to iPhone heaven and you meet an angel called iCloud,neutral,0.5857602953910828,subjective,1.0;
"924921368575016960,""I can't find my earphones, iphone cord is ripped from loaning it, phone dies at 40 percent, and now my portable charger cord does work .-."",negative,0.8293073177337646,subjective,1.0";
"924919850635550720,""Witchcraft is when she follows u to slot to buy phone and she picks iPhone 8 to look at, den it fell from her hand"",neutral,0.7169899940490723,subjective,1.0";
"924919761594736642,""#3: KEKH Phone Tripod,Portable and Adjustable Tripod Stand Holder with Bluetooth Remote for iPhone… https://goo.gl/fb/JpQJry # Selfie # Sticks"",neutral,0.9803782105445862,objective,1.0";
924919186706460674,How to Pin WhatsApp Chat on iPhone and Android Phone https://www.igeeksblog.com/how-to-pin-whatsapp-chats-on-iphone-android/?utm_source=dlvr.it&utm_medium=twitter …,neutral,0.9877618551254272,objective,0.9996663582028711;
924919079294717952,# Flashback How to Save and Use # Google Maps Offline on iPhone and Android Phone http://techcribng.com/save-use-google-maps-offline-iphone-android-phone/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost … # andriod,neutral,0.9788026809692383,objective,0.9999999879692113;
924917298728550401,The average charge for simultaneous pancreas and kidney transplant in Missouri was 93 iPhone SEs (a 25 lb heap of phones) # trumpcare,neutral,0.7906880974769592,objective,1.0;
924917187869118464,How to Delete Sent WhatsApp Message on iPhone and Android Phone http://ift.tt/2zPwOCg,neutral,0.9742849469184875,objective,0.9999935632561427;
924915116193193984,Latest iPhone users using their highly carbon footprint phones complaining online about the environment and climate change,negative,0.5494219064712524,objective,0.9941174157705535;
"924914886479663105,""Surah: Al-Falr, (Ayat 24) Version: 9.3.1 (93103) Phone: iPhone 6s This happens when the app is reciting in the background and as soon as it reaches that point the app will stop and closed."",negative,0.4752313494682312,subjective,1.0";
924914486015750144,So I found my old iPhone 5s and I’m using that now since my camera is jacked & this phone is way too small I don’t like it,negative,0.4608394503593445,subjective,1.0;
924914351097729025,How to Delete Sent WhatsApp Message on iPhone and Android Phone http://ift.tt/2zPwOCg # EdTech,neutral,0.9907059073448181,objective,0.9999992093431432;
924913176000454656,I use iphone and samsung. For iphone u only need to restart phone. For Samsung change your mobile network 4G to 3G. 3G to 2G then back to 4G,neutral,0.6005163192749023,subjective,1.0;
924912918734311424,I use iphone and samsung. For iphone u only need to restart phone. For Samsung change your mobile network 4G to 3G. 3G to 2G then back to 4G,neutral,0.6005163192749023,subjective,1.0;
"924912867496812544,""Man my mama really spoils her kids, we go to get my sis an iPhone 8 and I’m joking around saying how i want a new phone too"",neutral,0.45219886302948,subjective,1.0";
924909087342637056,Every time my phone gets super slow and laggy I need to remind myself that it's a fucking iPhone 4S. It's basically a granny,negative,0.8898627758026123,subjective,1.0;
924908795075084288,How to Delete Sent @ WhatsApp Message on # iPhone and # Android Phone http://bit.ly/2gV5T4i,neutral,0.9742849469184875,objective,0.9999995433365247;
924907766833188864,25 # Android and # iPhone Apps to Add a Second Phone Number for Business Only Calls - Small Business Trends : http://fat.ly/3uMw1,neutral,0.9064714908599854,objective,0.9999999971236668;
"924902779780558849,""God fucking dammit. *shuts off phone forever and throws it in a lake, then gets bored and buys iPhone X cuz why the fuck not I’m a loser*"",negative,0.9953458905220032,subjective,1.0";
"924901328798830592,""Color, Other, Painting and Paper iPhone 7 Plus Cases) http://New phone? What to buy.dk - http://mobilab.dk/iphone-7/color-other-painting-and-paper-iphone-7-plus-cases/ …pic.twitter.com/2jIgD9UnHH"",neutral,0.9934977293014526,objective,0.9999997017579801";
924900876547801088,How to Pin @ WhatsApp Chat on # iPhone and # Android Phone http://bit.ly/2zQe31A,neutral,0.9791662096977234,objective,0.9999405891925819;
924900446287699969,I just use an iphone and airdrop files to other phones or devices I own ;^),neutral,0.6408210396766663,subjective,1.0
924899039308668928,Good man! Time to ditch that pesky iPhone and get a real phone!,positive,0.7495569586753845,subjective,0.9788092078998318;
924894143406624768,Missed the iPhone X pre-order? Boost and Virgin Mobile have Apple's new phone starting November 10 https://buff.ly/2lqeNIv pic.twitter.com/eoBpUIc37b,neutral,0.7092292904853821,objective,0.9992479833999914;
924890159853715456,Hmm... I had 3 basic phones & 2 smart phones(Samsung & my first iPhone- 3G) stolen in BBSR in last 8 years. Should I go and chk,positive,0.3966841399669647,subjective,1.0;
924888495499354112,More economical would be sell the iPhone and buy the dumb phone.,negative,0.5859360694885254,subjective,0.5598835508131415;
924887853565464577,Dear iPhone bring back headphone jack - sincerely too poor for car with Bluetooth and Bluetooth headphones when I need to charge phone,negative,0.9329030513763428,subjective,1.0;
"924887101652451329,""The average charge for traumatic stupor and coma, coma >1 hour in Iowa was 24 iPhone 6S՚s (a 11 ft line of phones) # trumpcare"",negative,0.8271486759185791,objective,1.0";
924886215203078144,my phone started acting up ever since apple announced iphone 8 and iphone x release,neutral,0.7936320304870605,objective,0.8164812470657876;
"924885586661568512,""rdepom The Briefing crid:4g7ega ... And lastly, in the Japan Times, the new iPhone allowing users to unlock their phone using ..."",neutral,0.4756586253643036,objective,0.9999999999999989";
924885484542738432,Anybody in anchorage have the iPhone X yet? I’m tryin to check it out and see if I wanna spend $1000 on a phone,neutral,0.6639857888221741,subjective,1.0;
"924885140601495552,""Witchcraft is when you follow your friend to slot to buy a phone and you pick iPhone 8 to look at it, then it falls from your hand"",neutral,0.6455370187759399,subjective,1.0";
924884990680236033,I can’t wait to fix my phone and get my iPhone x next week,positive,0.4732062816619873,subjective,1.0;
"924880911199604736,""Tech News – Iphone x uk release date, uk price and specs: apple’s best phone yet http://newtechnology.ml/2017/10/30/tech-news-iphone-x-uk-release-date-uk-price-and-specs-apples-best-phone-yet/ …pic.twitter.com/5JWOItnNdR"",neutral,0.8711572289466858,objective,0.9999999980744771";
"924879456950403074,""“Why did you buy an iPhone X? $1000+ phone? dumb.” Me:”ok guy who buys Starbucks everyday, sometimes 2x a day and sometime don’t finish.”"",neutral,0.708297073841095,subjective,1.0";
924878634896297984,@ ATT Tattoo with AT&T logo! I'll get it and represent AT&T for free phone; hopefully an IPhone 8. I'll put it where everyone can see it!,positive,0.6690142154693604,subjective,1.0
924876428553752576,my phone has 7 hours screen time and it's only at 30%... iphone who?,negative,0.7800850868225098,subjective,1.0;
924875128139157504,cracked my phone some more and now my lock button doesn't work :))))))) iphone x wya,negative,0.8731497526168823,objective,0.9896873956681456;
924873755398197251,On top of that my phone broke and I don't wanna get a new because I think I want the iPhone x,negative,0.8732576966285706,subjective,1.0;
924873716139544576,The beauty of owning # Android and not # iPhone is that you don't have to go on a waiting list for months for a phone.,negative,0.5469562411308289,subjective,1.0;
924942629766385664,The Best Wireless Charger For # IPHONE And # ANDROID Phones http://gpwx.news/5nr2d # Tweet4Mee,neutral,0.9173514246940613,objective,0.9924165892092962;
924942510543253504,The Best Wireless Charger For iPhone And Android Phones: After more than 100 hours of… https://goo.gl/fb/vvyft2,neutral,0.9273912310600281,objective,0.9999999999781928;
924942360890560512,The Best Wireless Charger For iPhone And Android Phones - Forbes http://ift.tt/2gTZlCR,neutral,0.9223764538764954,objective,0.9999999984917771;
924942027976003585,The Best Wireless Charger For iPhone And Android Phones - Forbes http://ift.tt/2zZ8qyX,neutral,0.9223764538764954,objective,0.9999999993211166;
924941877710917632,The Best Wireless Charger For iPhone And Android Phones http://ift.tt/2zPInte,neutral,0.9552880525588989,objective,0.9999898252085333;
924941845813190656,# The Best Wireless Charger For iPhone And Android Phones http://ift.tt/2zPInte,neutral,0.9552880525588989,objective,0.9999994587004163;
924941694713376768,Buy Short and Tall Best Friend Phone Cases for iPhone Buy one here---> ht ... https://redesearch.com/product/cheap-short-tall-best-friend-phone-cases-iphone-re1403rh/ …pic.twitter.com/mT4XFuuIrp,positive,0.6256518959999084,objective,0.9999994558831372;
924941478580903936,The Best Wireless Charger For iPhone And Android Phones http://ift.tt/2zPInte # Finance # Investments # ROIMentor,neutral,0.9425099492073059,objective,0.9999999999999722;
924940158872453120,Got 4 phones and everyone at work asks either if I’m a drug dealer or if I haven’t got enough phones Potentially 5 when I get iPhone X,neutral,0.729819655418396,subjective,1.0;
924939932010889216,iPhone 8+ pala phone ni JK? Seryoso? Haha. His selcas maybe are so lit and precious.,neutral,0.6053250432014465,objective,0.9999999628444758;
924939524030861312,The Best Wireless Charger For iPhone And Android Phones http://dlvr.it/PyHwL8 pic.twitter.com/x8wGhNLRKD,neutral,0.9323235154151917,objective,0.9999999999643274;
924939238872899587,The Best Wireless Charger For iPhone And Android Phones - Forbes http://ift.tt/2yWCfTe,neutral,0.9223764538764954,objective,0.9999999790917136;
"924937030030778370µ2017-10-30 10:52µ""Cover your webcam and phone camera"" Look like maybe I have to cover my iPhone camera. :(µhttps://twitter.com/koboppy/status/924937030030778370,nan,neutral,0.407149076461792,subjective,0.7952850462814437";
924935136956829697,iPhone 7+ is rubbish I thought it was water resistant Small swimming oo and water spoilt my phone,negative,0.8265727162361145,subjective,1.0;
924933947347427329,Been looking at the cost of an iPhone X contract and appears to me that you’ll need to take out phone mortgages... http://fb.me/S01dLeUu,neutral,0.5253247022628784,subjective,1.0;
924933540361338880,How to Delete Sent WhatsApp Message on iPhone and Android Phone https://www.igeeksblog.com/how-to-delete-sent-whatsapp-message-on-iphone-android/?utm_source=dlvr.it&utm_medium=twitter …,neutral,0.9865433573722839,objective,0.9999992054726359;
924932056085385216,Swear my iPhone hasn’t been working correctly ever since I updated to ios11.1 apps crash on their own and phone freezes up @ AppleSupport,negative,0.772329568862915,subjective,1.0;
924931518740516864,# iPhone How to Pin WhatsApp Chat on iPhone and Android Phone http://ow.ly/zFnc50eTgGS,neutral,0.9813206791877747,objective,0.9995048129797339;
924931515565465600,# iPhone How to Delete Sent WhatsApp Message on iPhone and Android Phone After Delivered http://ow.ly/c9gA50eTgGR,neutral,0.9779811501502991,objective,0.9999983893650466;
924931113188982786,me and jin have the same phone i love an intellectual the iphone 7 doesnt have the headphone slot so https://twitter.com/jiminagasaki/status/924634150111535105 …,positive,0.9503422975540161,subjective,1.0;
924925869914841089,The moment when your phone goes to iPhone heaven and you meet an angel called iCloud,neutral,0.5857602953910828,subjective,1.0;
"924921368575016960,""I can't find my earphones, iphone cord is ripped from loaning it, phone dies at 40 percent, and now my portable charger cord does work .-."",negative,0.8293073177337646,subjective,1.0";
"924919850635550720,""Witchcraft is when she follows u to slot to buy phone and she picks iPhone 8 to look at, den it fell from her hand"",neutral,0.7169899940490723,subjective,1.0";
"924919761594736642,""#3: KEKH Phone Tripod,Portable and Adjustable Tripod Stand Holder with Bluetooth Remote for iPhone… https://goo.gl/fb/JpQJry # Selfie # Sticks"",neutral,0.9803782105445862,objective,1.0";
924919186706460674,How to Pin WhatsApp Chat on iPhone and Android Phone https://www.igeeksblog.com/how-to-pin-whatsapp-chats-on-iphone-android/?utm_source=dlvr.it&utm_medium=twitter …,neutral,0.9877618551254272,objective,0.9996663582028711;
924919079294717952,# Flashback How to Save and Use # Google Maps Offline on iPhone and Android Phone http://techcribng.com/save-use-google-maps-offline-iphone-android-phone/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost … # andriod,neutral,0.9788026809692383,objective,0.9999999879692113;
924917298728550401,The average charge for simultaneous pancreas and kidney transplant in Missouri was 93 iPhone SEs (a 25 lb heap of phones) # trumpcare,neutral,0.7906880974769592,objective,1.0;
924917187869118464,How to Delete Sent WhatsApp Message on iPhone and Android Phone http://ift.tt/2zPwOCg,neutral,0.9742849469184875,objective,0.9999935632561427;
924915116193193984,Latest iPhone users using their highly carbon footprint phones complaining online about the environment and climate change,negative,0.5494219064712524,objective,0.9941174157705535;
"924914886479663105,""Surah: Al-Falr, (Ayat 24) Version: 9.3.1 (93103) Phone: iPhone 6s This happens when the app is reciting in the background and as soon as it reaches that point the app will stop and closed."",negative,0.4752313494682312,subjective,1.0";
924914486015750144,So I found my old iPhone 5s and I’m using that now since my camera is jacked & this phone is way too small I don’t like it,negative,0.4608394503593445,subjective,1.0;
924914351097729025,How to Delete Sent WhatsApp Message on iPhone and Android Phone http://ift.tt/2zPwOCg # EdTech,neutral,0.9907059073448181,objective,0.9999992093431432;
924913176000454656,I use iphone and samsung. For iphone u only need to restart phone. For Samsung change your mobile network 4G to 3G. 3G to 2G then back to 4G,neutral,0.6005163192749023,subjective,1.0;
924912918734311424,I use iphone and samsung. For iphone u only need to restart phone. For Samsung change your mobile network 4G to 3G. 3G to 2G then back to 4G,neutral,0.6005163192749023,subjective,1.0;
"924912867496812544,""Man my mama really spoils her kids, we go to get my sis an iPhone 8 and I’m joking around saying how i want a new phone too"",neutral,0.45219886302948,subjective,1.0";
924909087342637056,Every time my phone gets super slow and laggy I need to remind myself that it's a fucking iPhone 4S. It's basically a granny,negative,0.8898627758026123,subjective,1.0;
924908795075084288,How to Delete Sent @ WhatsApp Message on # iPhone and # Android Phone http://bit.ly/2gV5T4i,neutral,0.9742849469184875,objective,0.9999995433365247;
924907766833188864,25 # Android and # iPhone Apps to Add a Second Phone Number for Business Only Calls - Small Business Trends : http://fat.ly/3uMw1,neutral,0.9064714908599854,objective,0.9999999971236668;
"924902779780558849,""God fucking dammit. *shuts off phone forever and throws it in a lake, then gets bored and buys iPhone X cuz why the fuck not I’m a loser*"",negative,0.9953458905220032,subjective,1.0";
"924901328798830592,""Color, Other, Painting and Paper iPhone 7 Plus Cases) http://New phone? What to buy.dk - http://mobilab.dk/iphone-7/color-other-painting-and-paper-iphone-7-plus-cases/ …pic.twitter.com/2jIgD9UnHH"",neutral,0.9934977293014526,objective,0.9999997017579801";
924900876547801088,How to Pin @ WhatsApp Chat on # iPhone and # Android Phone http://bit.ly/2zQe31A,neutral,0.9791662096977234,objective,0.9999405891925819;
924900446287699969,I just use an iphone and airdrop files to other phones or devices I own ;^),neutral,0.6408210396766663,subjective,1.0
924873503693611008,That must be a record. 8 hours combined on the phone and on hold with Telstra to order an iPhone X # telstra # telstrafail # betterbeworthit,negative,0.876198410987854,objective,0.9999999949583294;
924842812423544833,"#8: KEKH Phone Tripod,Portable and Adjustable Tripod Stand Holder with Bluetooth Remote for iPhone, Android… http://dlvr.it/PyFlBP pic.twitter.com/1MhjazessI",neutral,0.9501099586486816,objective,0.9999999999999987
924842405114863616,i got a new phone and i'm kinda really upset to let go of my shitty iphone 6 camera,negative,0.9970477223396301,subjective,0.9999999999999929
924840937058050048,How to Use Windows 10’s “Continue on PC” Feature With an iPhone or Android Phone - https://passivetech.com/how-to-use-windows-10s-continue-on-pc-feature-with-an-iphone-or-android-phone/Microsoft … wants your PC and phone to wor...,neutral,0.9940425753593445,subjective,0.7703925981481131
924840246839300096,BRING IT BACK - Meerkat Fried Chicken Phone case for the iPhone 6 and iPhone 6S 4.7 inch - Cr... https://www.amazon.com/dp/B01DJ6TGWO/ref=cm_sw_r_tw_dp_x_OWP9zb52RMBH6 … via @ amazon,neutral,0.7000166773796082,subjective,1.0
924838546187456512,Some guys took it and thankfully they didn't turn my phone off. I was able to find it on the Find My iPhone app. Blessssssssed.,negative,0.8551636338233948,subjective,1.0
924838535315701760,I wanna dress up my friends and take pictures with my phone while someone films us and makes an iPhone/clothes commercial of us,neutral,0.3852936029434204,subjective,1.0
924836514680442880,Pros and Cons of the iPhone X - Is This the Best Phone for You? # iPhone # infographic http://goo.gl/71E7xz via @ wonderoftech,positive,0.708450973033905,subjective,1.0
924836042770919424,My iPhone 8 Plus is soo slow - even on WiFi. And I’m a week outside the 14 day exchange period for a new phone.,negative,0.7932854294776917,subjective,1.0
924835801707446272,Get your color style on with http://MyColorGadgets.com and get cell phone cases to match your swag. # MyColorGadgets # ColorAfficionados # Technology # Ipaky # IfaceMall # Iface # ColorStyle # # ColorSwag # IpakyCase # IfaceCase # IfaceMallCase # CellPhoneCases # IphoneX # Iphone # Samsung # Note8pic.twitter.com/VwCytpmyDt,neutral,0.9010500311851501,objective,1.0
924833539589275648,IPhone X screen repair will cost $275 More on the pricey and fragile new phone's repair … http://toplocalnow.com/us/columbus-ga/at/22#t9399385 …,neutral,0.4769924581050873,objective,0.9997616837887668
924832352274132992,I would gladly never own a phone again and have those wheels than to take the new iPhone over the wheels. MERICA,negative,0.4475948214530945,subjective,1.0
924830262688669697,@ Apple could you please make it easier for the iPhone to interact with android and google phones as well in order to drive competition,neutral,0.6449554562568665,subjective,1.0
924829834668331009,Lmaooo my iPhone X shipped and it’s only like 1.30 LBS.. I’m trying to figure out if it’s my phone in there or just the return kit,negative,0.5827696919441223,subjective,1.0
924829761821536256,#3. Otherwise simply conclude saying 'and the fastest iPhone being ......... While the phone with quicker animations being.....',negative,0.5757362246513367,objective,0.9999999463040625
924828439802204160,"Ohh, is it an iPhone? Usually I see that if I hadn’t updated my phone and someone used a new emoji or something",negative,0.4740621745586395,subjective,1.0
924827482133618690,I reeeeaaally want the iPhone X but ya girl is too poor and too smart to buy a $1000 phone,negative,0.9709122180938721,subjective,1.0
924826097224765440,I had an Android phone and hated it. Love my iPhone 6s!,positive,0.9906874299049377,subjective,1.0
924826063233982466,What if put down your phone and talk with your family is better than all iPhone?,negative,0.5854690670967102,subjective,0.9946471998183656
924826027628445697,"Visit your nearest Apple Store, they can trade in android devices for some credit, but it might benefit you more to try and return your phone so you don’t lose money and then buy an iPhone if that suits you better!",neutral,0.7494975924491882,subjective,1.0
924825859193573376,"Lost my phone friday at escape, and will be phoneless until iphone x comes out",neutral,0.5549392104148865,subjective,0.8849594793638861
924824648797143040,Smart Phone Case iPhone Sleeve Keep Calm in Black and White http://etsy.me/2yddx1n via @ Etsy # etsy # etsymntt # emnttm,positive,0.5173808932304382,objective,1.0
924823620920266752,iOS vs Android Comparison – Difference Between iPhone and Android Mobile Phones https://www.onlinecarter.com/ios-vs-android-comparison-difference-between-iphone-and-android-mobile-phones/ …pic.twitter.com/89UgehdLP7,neutral,0.9850074648857117,objective,0.99997868611824
924821216950673408,You know how iPhone are and we still waste our timing getting the phone,negative,0.9646660685539246,subjective,1.0
924819833723740161,WTVM reports iPhone X screen repair will cost $275 More on the pricey and fragile new phone's repair >>>… https://twitter.com/i/web/status/924818306506338304 …,neutral,0.5944448113441467,objective,0.9999999938695003
924819564818587648,@ YahooCare i have lost access to my iPhone and I need to access my email it wont let me without my phone,negative,0.9309698343276978,subjective,1.0
924819526130241536,My grandma want a iPhone plus and dnt do shit wit the phone she has now . Charge it but dnt never use it,negative,0.544916570186615,subjective,1.0
924818337862946817,iPhone X screen repair will cost $275 More on the pricey and fragile new phone's repair >>> https://buff.ly/2ycVBDY pic.twitter.com/iTSkEhxPPx,neutral,0.7893298864364624,objective,0.9999999719811409
924818306506338304,iPhone X screen repair will cost $275 More on the pricey and fragile new phone's repair >>> https://buff.ly/2ydXXCB pic.twitter.com/dzAmaF0thW,neutral,0.8458929657936096,objective,0.9999999992539284
924816860394160128,"So Samsung is basically the Donald Trump if phones. Mimics everything about iPhone and then, two years later, claims they did it first.",neutral,0.3471747040748596,subjective,1.0
924816836021161985,screw you IPhone 8 for not letting me use my headphones and charge my phone at the same time.. i was jamming,negative,0.7165888547897339,subjective,1.0
924816812021370880,Yes. Before I went to the unlimited plan I could go anywhere in my town and have great service and now it is real spotty. If I want spotty I can go to AT&T and pay a lot less. I have 5 phones and pay $368/month. That is 4 iPhone 7’s and 1 flip phone that my elderly mother uses,positive,0.7041146159172058,subjective,1.0
924816291218710530,:: iPhone x where I live is 1400 including tax and a phone plan that's minimum 90$ for 1gb.,negative,0.5037404894828796,subjective,1.0
924816151900717056,"I usually buy the best phone on the market. I had the Note 7 before this V20, and I had the iPhone 6 Plus before that.",positive,0.7824841737747192,subjective,1.0
924815384376512512,And yung phone properties din. Baka mamaya iphone kineme lang.,neutral,0.8782764673233032,objective,0.9999999897542745
924815209415565313,*buying an iPhone X is insanely expensive. There is literally nothing that phone does mine doesn't and mine cost <100$,negative,0.9537898898124695,objective,0.5039170307939631
924815125957218304,Accidentally left my phone on my car and it fell off while I was driving. Used find my iphone&found it in the middle of the road unscratched,negative,0.5662519931793213,subjective,1.0
924814342222069760,Suya kos akung mga ig'agaw pa dad'an og iPhone and Samsung nga phone iyakkkkk,neutral,0.868258535861969,objective,0.9999999794539525
924813874418794496,Suicide Squad Daddy's Lil Monster Phone Case for iPhone and Galaxy https://cartooncomm.com/product/suicide-squad-daddys-lil-monster-phone-case-for-iphone-and-galaxy-2/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost … # warnerbros,neutral,0.9629819393157959,objective,0.9999999998879501
924810931904958464,"Thankful to have a phone and super thankful for the blessing letting me barrow their extra phone, but I miss my iPhone SO much right nowww",positive,0.8415662050247192,subjective,1.0
924810550197993473,"I remember freshman year, Jo got an IPhone and you stayed with your old phone. lol about time.",positive,0.7800899147987366,subjective,1.0
924806959261462528,I get to upgrade my phone next next month and I dunno whether to get the iPhone or the Pixel 2. Help me!,neutral,0.6862635016441345,subjective,1.0
924806644399304705,need the iPhone X in my life and a new phone number.,neutral,0.6441954970359802,subjective,0.9619294784474247
924806228785627136,Settle for the new iPhone 8 Plus bc the iPhone X is hella expensive and is pretty much the sameeee phone. Lmao,positive,0.4103671610355377,objective,0.9992748053076819
924802695520837632,I dont have an iPhone for another week and @ KaylaHauptman let her phone turn off so I cant imessage her so I haven't talked to her in days,negative,0.491545706987381,subjective,1.0
924802581783867392,Just ordered me & my brother the iPhone x and I put it on overnight shipping . . I wanted my 256gb back like this phone is. They gave me 64,positive,0.44690728187561035,subjective,1.0
924802269467561984,Phone got stolen last night so bought myself and my momma the iPhone 8,neutral,0.3759423792362213,subjective,1.0
924802259510349824,@ Apple @ AppleSupport # preorder # IphoneXPreOrder Just spent 4.5hrs on the phone regarding iPhone X pre order issue and still not resolved,negative,0.5823590755462646,objective,0.9999999902950972
924802027514941440,Iphone? RT @ cultA_KlAsh: A charger piece broke off into my phone and it won’t come out.,negative,0.5472605228424072,subjective,1.0
924800853051047936,"#5: KEKH Phone Tripod,Portable and Adjustable Tripod Stand Holder with Bluetooth Remote for iPhone, Android Phone,… http://ift.tt/2yWAQJH",neutral,0.9702558517456055,objective,1.0
924800328733724674,My phone has been acting up and I cannot get some replies and times my tweets won’t go through. I need to upgrade to an iPhone 7,negative,0.8861573934555054,subjective,1.0
924800103541592064,@ corbynbesson can I have ur old phone when u get the iPhone X. U save my mom from buying me a Christmas present and birthday present,negative,0.4462209641933441,subjective,1.0
924797559779991552,I’m guessing the new iPhone came out bc I’ve factory reset my phone 5 times today and it’s still tweaking,negative,0.6993967294692993,subjective,1.0
924796088569262080,"Phone broke so decided to treat myself after passing the Bar, and bought the iPhone 8 Plus....it's way way too big for my hands, wtf.",neutral,0.44522014260292053,subjective,1.0
924795897334173702,My phone's dying. The screen was white and I almost had a heart attack I want my iPhone 6s but I. DON'T. FUCKING. HAVE. MONEY.,negative,0.6337910294532776,subjective,1.0
924795562263760896,Like and share this pure awesomeness! # hack # screen # iphone # iphoneonly # apple # ios # phone # smar ...pic.twitter.com/RYaagGeNoM,positive,0.7336604595184326,objective,1.0
924795242519375874,Fuck all that. eBay that shit (or local resell site!) and do a giveaway for the other £60 phone. -sent from iPhone 6s Plus,negative,0.40900087356567383,objective,0.8686084822895498
924795194586882048,i updated my iphone and ever since my phone keeps on freezing and shit WTF,negative,0.992276132106781,objective,0.7663964324778555
924791469960871936,Ohh . But im not about it . My friend had a iphone 6/7 and it didnt work to tranafer from iphone to another phone,negative,0.46443986892700195,subjective,1.0
924791211650633729,"I'm 18 and nope. Try reading every tweet I quoted just then, they'll take my iPhone off me (that I only got this month, it's my 1st phone)",negative,0.45774194598197937,subjective,1.0
924791093409009664,Hoping for a miracle really need a phone really badly would be my only Christmas and birthday gift if i got to win iPhone x,negative,0.6754575371742249,subjective,0.9998533063056727
924790716005416960,Finally upgraded my phone today. Got the iPhone 8 Plus and I looove it. The camera quality is so good.,positive,0.9815218448638916,subjective,1.0
924790480419692544,Bc my brother had a Samsung phone and then there was this process where he transferred everything from his Samsung to his iPhone,neutral,0.5467297434806824,subjective,1.0
924787753094610944,What phone do you currently use? I have iphone 7 plus more and you?,neutral,0.748674213886261,subjective,1.0
924786837830471680,"@ ATT tried to cancel my iPhone X order too, but after 90 minutes on the phone and 3 levels, they kept the order. https://twitter.com/dsilverman/status/924774715050397697 …",negative,0.9151507616043091,subjective,1.0
924786195451842560,At the gym and I forgot I have an IPhone 7...so no head phone jack.,negative,0.6207810044288635,subjective,1.0
924784232228061185,someone offered this girl a phone bc she broke her iphone and she said “ lol u thought i don’t fw androids “ BITCH BE GRATEFUL,neutral,0.584442138671875,subjective,1.0
924784135515844609,"If anyone texts me, I won't get it. My iPhone 7 just broke and I won't have a phone till my iPhone X comes in the mail.",negative,0.9285701513290405,subjective,1.0
924782447270666241,Affects both my phone (Android) and my wife's (iPhone).,neutral,0.9063652753829956,objective,0.9993495475625125
924782370850406401,"I have an iPhone that cannot function as a phone without turning it off and on again from time to time. Thanks, iOS 11!",negative,0.9458195567131042,subjective,1.0
924781889554173952,So should I just get the 7 plus? Is the iPhone 8 worth it? I’m about to upgrade my phone (I have a 6s) and need to know!!,neutral,0.4664160907268524,subjective,1.0
924781633416368129,"There really is no difference between the iPhone 7 and iPhone 8, I’m super happy I got my plus back though, I hate the small phone",positive,0.9994675517082214,subjective,1.0
924780564716044289,"I'll probably get an iPhone for my next phone, and it will live in a waterproof case lmao",neutral,0.61650151014328,subjective,1.0
924777408825147392,@ Nick_Renwick the more I use this phone I really enjoy it. I hardly use my iPhone now. And I like that I got mine a week before release,positive,0.6297837495803833,subjective,1.0
924776701611175937,@ TMobileHelp I pre ordered the iPhone x and in the process I lost my jump on demand. My wife’s phone has shipped and I’m waiting. Help.,neutral,0.5100060105323792,subjective,1.0
924775077182189568,If it's an iPhone you can lock your phone using find my iPhone and also track it,neutral,0.5126011967658997,subjective,1.0
924774326896939008,I got the iPhone x today and I hate it. I want my i... — I got the IPhone 7 Plus. I love my phone. If I were... https://curiouscat.me/heavensentbiebs/post/226241741?t=1509318355 …,positive,0.5232804417610168,subjective,1.0
924773013706420224,"Our phones are our on-the-go connection to the world...and when they stop working, it can be crippling. We're here to help. # iPhone # Seattlepic.twitter.com/T0CQNb11vK",negative,0.8507556319236755,subjective,1.0
924772116729421824,"I know xD Size classes are to see differences between iphone, ipad and landscape mode. all phones portrait are categorized in the same group",neutral,0.5918915867805481,subjective,1.0
924771298022129664,"Uh @ Verizon your iOS app's iPhone X cust. service phone #just endlessly plays ads for Direct TV, AT&T, and T Mobile. Typo or hack?",neutral,0.4748189449310303,objective,0.9869638963851912
