username;date;text;hashtags;id;permalink,,,,,,,,,,,,,,
";2018-02-25 18:17;""The wait is finally over: Samsung unveils its Galaxy S9 and Galaxy S9+ flagship phones https://goo.gl/fb/JvTzdg"";;""967810785165627392"";https://twitter.com/nswint/status/967810785165627392",,,,,,,,,,,,,,
";2018-02-25 18:17;""MWC 2018: Samsung's Galaxy S9 and S9 Plus boasts dual aperture camera", slow motion capture: Most of the details were revealed in leaks," but we were able to spend a couple of hours with these new phones and Samsung's focus on the camera was clearly evident. http://dlvr.it/QHnLy7"";;""967810690009280513"";https://twitter.com/HangWalp/status/967810690009280513",,,,,,,,,,,,
";2018-02-25 18:16;""Give potential AND existing customers the option of stuff like cardless payments", apps that talk to your fridge-freezer," instead of pre-installing them. My phone had to have extra storage for my photos and music as theres no room otherwise."";;""967810593930600448"";https://twitter.com/claire88cairns/status/967810593930600448",,,,,,,,,,,,
";2018-02-25 18:16;""Samsung debuts 5.8-inch Galaxy S9 and 6.2-inch Galaxy S9+ with incremental changes to flagship phones https://wp.me/p8wLEc-9LuP by @ obrien"";;""967810530311331841"";https://twitter.com/VentureBeat/status/967810530311331841",,,,,,,,,,,,,,
";2018-02-25 18:15;""# TechCrunch With the Galaxy S9", Samsung put the fingerprint sensor where it belongs - The Samsung Galaxy S8 is a beautiful phone with a critical flaw. The fingerprint sensor is in the wrong damn spot. A phone is only as good as its usability and," to ... http://ht.ly/AjG450gD4o6"";#;""967810320378073090"";https://twitter.com/KevinJDonaldson/status/967810320378073090",,,,,,,,,,,,
";2018-02-25 18:15;""The wait is finally over: Samsung unveils its Galaxy S9 and Galaxy S9+ flagship phones http://ift.tt/2ovY1FP pic.twitter.com/1hURUhQQjp"";;""967810310466883584"";https://twitter.com/chris_writes/status/967810310466883584",,,,,,,,,,,,,,
";2018-02-25 18:15;""# Tech # Gadgets With the Galaxy S9", Samsung put the fingerprint sensor where it belongs - The Samsung Galaxy S8 is a beautiful phone with a critical flaw. The fingerprint sensor is in the wrong damn spot. A phone is only as good as its usability and," ... http://ow.ly/N0TW50gD4fN"";# #;""967810298546704385"";https://twitter.com/LNPServerMGMT/status/967810298546704385",,,,,,,,,,,,
";2018-02-25 18:15;""Lady Tecniq News With the Galaxy S9"," Samsung put the fingerprint sensor where it belongs - The Samsung Galaxy S8 is a beautiful phone with a critical flaw. The fingerprint sensor is in the wrong damn spot. A phone is only as good as its usability and... http://ow.ly/vFqW50gD4co"";;""967810269761155072"";https://twitter.com/ladytecniq/status/967810269761155072",,,,,,,,,,,,,
";2018-02-25 18:15;""Sharing feelings is now more important than sending text", optics key to user experience, # socialmedia has revolutionised how ppl communicate and how we use our phones: DJ Koh," @ Samsung LIVE: http://www.financialexpress.com/industry/technology/samsung-galaxy-s9-galaxy-s9-plus-launch-live-updates-blog-unpacked-event-2018-mwc/1078820/ â€?@ SamsungMobileIN # SamsungGalaxyS9pic.twitter.com/M62dbaBGq6"";# #;""967810263285157889"";https://twitter.com/FinancialXpress/status/967810263285157889",,,,,,,,,,,
";2018-02-25 18:15;""You know you have an old phone and decide", fuck it, let me buy Samsung S8? but the same day S9 comes out? That's you," Boston. https://twitter.com/NHLBruins/status/967809321978474496 â€?;;""967810207098302465"";https://twitter.com/ethics13/status/967810207098302465",,,,,,,,,,,
";2018-02-25 18:14;""I just fucking upgraded to the latest Samsung phone a few months ago and now the S9 is revealed. How lovely."";;""967810164148465665"";https://twitter.com/CaptainMKG/status/967810164148465665",,,,,,,,,,,,,,
";2018-02-25 18:14;""I honestly don't care much about Samsung phones. They are very good and everything"," but I like pure stock android experience."";;""967810082582024197"";https://twitter.com/Captain_Seem0/status/967810082582024197",,,,,,,,,,,,,
";2018-02-25 18:14;""Samsung. You're 15 mins into your keynote. You haven't shown off the S9 phone. While EVERY tech website and YouTube have posted their first impressions already. # CMONSUNG! Instead this...pic.twitter.com/8CbYyF15Y2"";#;""967809952810115072"";https://twitter.com/briantong/status/967809952810115072",,,,,,,,,,,,,,
";2018-02-25 18:14;""Samsung never seems to learn", google have already made everything you want," why they never made they own OS and put it on there on phones is beyond me # Unpacked # MWC18"";# #;""967809943431770114"";https://twitter.com/ATrehy110/status/967809943431770114",,,,,,,,,,,,
";2018-02-25 18:13;""I â€œupgradedâ€?from a Samsung S4 to an iPhone last year and Iâ€™ve regretted it ever since. I loved my Samsung. I think I may have to do a real upgrade to the S9 and get back to an intelligent smart phone instead of this generic crapple."";;""967809686622867457"";https://twitter.com/ashanista/status/967809686622867457",,,,,,,,,,,,,,
";2018-02-25 18:12;""And just like that"," my 3 week old $800+ phone is now obsolete. Thanks Samsung. Long live Planned Obsolescence."";;""967809582956535815"";https://twitter.com/Hatryst/status/967809582956535815",,,,,,,,,,,,,
";2018-02-25 18:12;""The theme seems to be Samsung's ecosystem and the phone to be launched today being at the centre of it all. Live updates: https://gadgets.ndtv.com/mobiles/news/samsung-galaxy-s9-plus-mwc-2018-launch-live-stream-blog-february-25-1816994 â€?# MWC2018"";#;""967809478656638976"";https://twitter.com/Gadgets360/status/967809478656638976",,,,,,,,,,,,,,
";2018-02-25 18:11;""Samsung&#8217;s Galaxy S9 And S9+ Are Super Cameras (And", Oh, Yeah," Phones) https://goo.gl/fb/eootWv -FastCompany # technology"";#8217 #;""967809412772646913"";https://twitter.com/vrai777/status/967809412772646913",,,,,,,,,,,
";2018-02-25 18:11;""Samsung lifts the veil on its newest flagship phone--the Galaxy S9--touting video"," camera tricks and ... human emojis http://on.wsj.com/2EWxKra"";;""967809407357628416"";https://twitter.com/WSJ/status/967809407357628416",,,,,,,,,,,,,
";2018-02-25 18:11;""@ SamsungMobile Announced The Flagship Premium Phone's # GalaxyS9 And # GalaxyS9Plus In # Mwc2018livepic.twitter.com/h9JHUGTDoe"";# # #;""967809350910722048"";https://twitter.com/KasulaPrashant/status/967809350910722048",,,,,,,,,,,,,,
";2018-02-25 18:11;""With the Galaxy S9", Samsung put the fingerprint sensor where it belongs The Samsung Galaxy S8 is a beautiful phone with a critical flaw. The fingerprint sensor is in the wrong damn spot. A phone is only as good as its usability and, to me," the S8 is crippled with its fingerâ€?pic.twitter.com/bZOD8Rp1Bt"";;""967809260678795264"";https://twitter.com/sudipdasin/status/967809260678795264",,,,,,,,,,,
";2018-02-25 18:11;""Samsungâ€™s Galaxy S9 And S9+ Are Super Cameras (And", Oh, Yeah," Phones) https://www.fastcompany.com/40535528/samsungs-galaxy-s9-is-an-ambitious-camera-and-oh-yeah-a-phone?partner=feedburner&utm_source=feedburner&utm_medium=feed&utm_campaign=feedburner+fastcompany&utm_content=feedburner â€?| Fast Co.CREATE"";;""967809230202916867"";https://twitter.com/insights_db/status/967809230202916867",,,,,,,,,,,
";2018-02-25 18:11;""Samsungâ€™s Galaxy S9 And S9+ Are Super Cameras (And", Oh, Yeah," Phones) http://dlvr.it/QHnKWs pic.twitter.com/OgAD0Ylxpw"";;""967809216067940354"";https://twitter.com/theitstrategist/status/967809216067940354",,,,,,,,,,,
";2018-02-25 18:10;""With the Galaxy S9", Samsung put the fingerprint sensor where it belongs The Samsung Galaxy S8 is a beautiful phone with a critical flaw. The fingerprint sensor is in the wrong damn spot. A phone is only as good as its usability and, to me," the S8 is criâ€?https://techcrunch.com pic.twitter.com/L7fjRJFsxi"";;""967808991542829058"";https://twitter.com/TechWorldHub/status/967808991542829058",,,,,,,,,,,
";2018-02-25 18:10;""With the Galaxy S9", Samsung put the fingerprint sensor where it belongs The Samsung Galaxy S8 is a beautiful phone with a critical flaw. The fingerprint sensor is in the wrong damn spot. A phone is only as good as its usability and, to me," the S8 is criâ€?http://ift.tt/2ow7T2D"";;""967808968822329344"";https://twitter.com/Millthorn/status/967808968822329344",,,,,,,,,,,
";2018-02-25 18:10;""Despite striking similarities between the Samsung Galaxy S8 and S9 itâ€™s worth remembering most people buying this device will be upgrading from a two or three year old phone. For them it will be a significant upgrade. # MWC18pic.twitter.com/NPdGVACfqp"";#;""967808946869293062"";https://twitter.com/benwood/status/967808946869293062",,,,,,,,,,,,,,
";2018-02-25 18:09;""Samsungâ€™s Galaxy S9 And S9+ Are Super Cameras (And", Oh, Yeah," Phones) https://www.fastcompany.com/40535528/samsungs-galaxy-s9-is-an-ambitious-camera-and-oh-yeah-a-phone?partner=feedburner&utm_source=feedburner&utm_medium=feed&utm_campaign=feedburner+fastcompany&utm_content=feedburner â€?| Fast Co.EXIST"";;""967808724734763011"";https://twitter.com/future_db/status/967808724734763011",,,,,,,,,,,
";2018-02-25 18:09;""With the Galaxy S9", Samsung put the fingerprint sensor where it belongs http://ift.tt/2ow7T2D The Samsung Galaxy S8 is a beautiful phone with a critical flaw. The fingerprint sensor is in the wrong damn spot. A phone is only as good as its usability and, to me," the S8 is criâ€?pic.twitter.com/7mFsP26IYu"";;""967808718120345601"";https://twitter.com/Penguin_Coders/status/967808718120345601",,,,,,,,,,,
";2018-02-25 18:09;""Samsung's updated DeX desktop experience uses the S9 as a trackpad http://ift.tt/2EZS2nh When it launched last year"," Samsung's first DeX dock was the latest in a long line of attempts to blur the line between phones and traditional PCs. And you know what? It worked surprisiâ€?pic.twitter.com/K7eYGXrMaw"";;""967808708259536897"";https://twitter.com/LouzWate/status/967808708259536897",,,,,,,,,,,,,
";2018-02-25 18:08;""New article in AdFreak", very interesting stuff always. Samsungâ€™s Galaxy S9 And S9+ Are Super Cameras (And, Oh, Yeah," Phones) http://ift.tt/2sT81P4"";;""967808533592006657"";https://twitter.com/paulvalach/status/967808533592006657",,,,,,,,,,
";2018-02-25 18:08;""With the Galaxy S9", Samsung put the fingerprint sensor where it belongs The Samsung Galaxy S8 is a beautiful phone with a critical flaw. The fingerprint sensor is in the wrong damn spot. A phone is only as good as its usability and, to me," the S8 is criâ€?http://ift.tt/2ow7T2D"";;""967808519100620800"";https://twitter.com/samymohab/status/967808519100620800",,,,,,,,,,,
";2018-02-25 18:08;""Samsung unveils new Galaxy S9 phone in Barcelona", @ cnntech got an early look at some of the new features: AR emoji," better camera and ultra slow-motion video: http://cnnmon.ie/2CkOPxJ"";;""967808517162889216"";https://twitter.com/kyurieff/status/967808517162889216",,,,,,,,,,,,
";2018-02-25 18:08;""Samsung DeX Pad makes Galaxy S9 a 2K PC replacement Samsungâ€™s DeX system is getting an upgrade"," with the new Samsung DeX Pad launching alongside the Galaxy S9 and turning the Android phone into a PC replacement. The new docking station introduces a complâ€?http://ift.tt/2sNYcle"";;""967808514344316928"";https://twitter.com/samymohab/status/967808514344316928",,,,,,,,,,,,,
";2018-02-25 18:08;""Samsung Galaxy S9 hands-on Itâ€™s no understatement to say that the Samsung Galaxy S9 and S9+ are the most important Android phones of the year. Sure", Googleâ€™s Pixel might inspire more enthusiast excitement and, contrary to speculation," the S9 wonâ€™t debut â€?http://ift.tt/2CitCUY"";;""967808510267478016"";https://twitter.com/samymohab/status/967808510267478016",,,,,,,,,,,
";2018-02-25 18:08;""Samsung's updated DeX desktop experience uses the S9 as a trackpad When it launched last year"," Samsung's first DeX dock was the latest in a long line of attempts to blur the line between phones and traditional PCs. And you know what? It worked surprisingâ€?http://ift.tt/2EZS2nh"";;""967808507889291264"";https://twitter.com/samymohab/status/967808507889291264",,,,,,,,,,,,,
";2018-02-25 18:08;""This is what phone photography buffs will be buzzing about: the new Samsung Galaxy S9 camera has an aperture that can physically open and close"," depending on lighting conditions. Will it make a big difference? # GalaxyS9 # MobileWorldCongress2018 http://wapo.st/2HKhA6c pic.twitter.com/i2GEdv88Ms"";# #;""967808458232745985"";https://twitter.com/geoffreyfowler/status/967808458232745985",,,,,,,,,,,,,
";2018-02-25 18:08;""The wait is finally over: Samsung unveils its Galaxy S9 and Galaxy S9+ flagship phones http://ift.tt/2ovY1FP pic.twitter.com/KZiDNTIcnC"";;""967808449001279489"";https://twitter.com/Cygnus76/status/967808449001279489",,,,,,,,,,,,,,
";2018-02-25 18:08;""Samsungâ€™s Galaxy S9 And S9+ Are Super Cameras (And", Oh, Yeah," Phones) http://dlvr.it/QHnJ6S pic.twitter.com/zaGCkk9UAp"";;""967808446773932032"";https://twitter.com/pepecamil/status/967808446773932032",,,,,,,,,,,
";2018-02-25 18:08;""Samsungâ€™s Galaxy S9 And S9+ Are Super Cameras (And", Oh, Yeah," Phones) http://ift.tt/2oqgWTl"";;""967808446425915392"";https://twitter.com/technologizer/status/967808446425915392",,,,,,,,,,,
";2018-02-25 18:08;""Samsungâ€™s Galaxy S9 And S9+ Are Super Cameras (And", Oh, Yeah," Phones) http://dlvr.it/QHnJ3P # Creative # Commercepic.twitter.com/4g0vevJ1Mt"";# #;""967808445142286336"";https://twitter.com/Madimo/status/967808445142286336",,,,,,,,,,,
";2018-02-25 18:07;""Samsungâ€™s Galaxy S9 And S9+ Are Super Cameras (And", Oh, Yeah," Phones) http://zpr.io/nXk4F"";;""967808340301672453"";https://twitter.com/CorrectDEV/status/967808340301672453",,,,,,,,,,,
";2018-02-25 18:07;""Samsungâ€™s Galaxy S9 And S9+ Are Super Cameras (And", Oh, Yeah," Phones) http://dlvr.it/QHnHfD pic.twitter.com/S4AGWPc8EX"";;""967808238145032192"";https://twitter.com/Natalia_Camila/status/967808238145032192",,,,,,,,,,,
";2018-02-25 18:07;""Samsung Galaxy S9 is all about the camera: Samsung revealed the Galaxy S9 and S9+ at an event in Barcelona. The new phones have an improved camera and fun new tools like AR emoji and foreign language photo translation. http://tw.eet.link/QHnHf1 pic.twitter.com/xzSMpYGj8O"";;""967808233015357440"";https://twitter.com/matt_white79/status/967808233015357440",,,,,,,,,,,,,,
";2018-02-25 18:07;""Samsungâ€™s Galaxy S9 And S9+ Are Super Cameras (And", Oh, Yeah," Phones) http://dlvr.it/QHnHdT @ FastCompany # business # leadershippic.twitter.com/XOjBsYWAS3"";# #;""967808229886509056"";https://twitter.com/jrkuhns/status/967808229886509056",,,,,,,,,,,
";2018-02-25 18:07;""Samsungâ€™s Galaxy S9 And S9+ Are Super Cameras (And", Oh, Yeah," Phones) http://dlvr.it/QHnHZx pic.twitter.com/A4P4qNxaRm"";;""967808220994523137"";https://twitter.com/iBookChick/status/967808220994523137",,,,,,,,,,,
";2018-02-25 18:07;""Fast Company's co.create... Samsungâ€™s Galaxy S9 And S9+ Are Super Cameras (And", Oh, Yeah," Phones) http://dlvr.it/QHnHcL pic.twitter.com/q26lEjmRzj"";;""967808218373111808"";https://twitter.com/pwmcmahon/status/967808218373111808",,,,,,,,,,,
";2018-02-25 18:07;""Samsungâ€™s Galaxy S9 And S9+ Are Super Cameras (And", Oh, Yeah," Phones) http://dlvr.it/QHnHdl pic.twitter.com/PwMmgbzOhu"";;""967808218364719105"";https://twitter.com/ChandaChacon/status/967808218364719105",,,,,,,,,,,
";2018-02-25 18:07;""From Fast Company co.create - Samsungâ€™s Galaxy S9 And S9+ Are Super Cameras (And", Oh, Yeah," Phones) http://dlvr.it/QHnHcY pic.twitter.com/i0pxHZsELL"";;""967808217769062400"";https://twitter.com/peterwmcmahon/status/967808217769062400",,,,,,,,,,,
";2018-02-25 18:07;""Samsungâ€™s Galaxy S9 And S9+ Are Super Cameras (And", Oh, Yeah," Phones) http://dlvr.it/QHnHZW pic.twitter.com/AM0KMsfOVV"";;""967808217270034432"";https://twitter.com/thewebcoach/status/967808217270034432",,,,,,,,,,,
";2018-02-25 18:07;""Samsungâ€™s Galaxy S9 And S9+ Are Super Cameras (And", Oh, Yeah," Phones) http://j.mp/2oqatYI pic.twitter.com/adsnXNpmTf"";;""967808216707997698"";https://twitter.com/AngfroSaxon/status/967808216707997698",,,,,,,,,,,
";2018-02-25 18:07;""Samsungâ€™s Galaxy S9 And S9+ Are Super Cameras (And", Oh, Yeah," Phones) http://dlvr.it/QHnHcj pic.twitter.com/cKjoTdagfa"";;""967808210424836097"";https://twitter.com/achievenow2/status/967808210424836097",,,,,,,,,,,
";2018-02-25 18:07;""Samsungâ€™s Galaxy S9 And S9+ Are Super Cameras (And", Oh, Yeah," Phones) http://dlvr.it/QHnHbX"";;""967808207795101697"";https://twitter.com/Lucas_Wyrsch/status/967808207795101697",,,,,,,,,,,
";2018-02-25 18:07;""Samsungâ€™s Galaxy S9 And S9+ Are Super Cameras (And", Oh, Yeah," Phones) http://dlvr.it/QHnHYp pic.twitter.com/SfUbD1xopz"";;""967808207707037702"";https://twitter.com/kwheeler/status/967808207707037702",,,,,,,,,,,
";2018-02-25 18:07;""Samsungâ€™s Galaxy S9 And S9+ Are Super Cameras (And", Oh, Yeah," Phones) http://dlvr.it/QHnHX4 pic.twitter.com/3kHRuOWOGI"";;""967808200048128000"";https://twitter.com/Grouve/status/967808200048128000",,,,,,,,,,,
";2018-02-25 18:07;""Samsungâ€™s Galaxy S9 And S9+ Are Super Cameras (And", Oh, Yeah," Phones) http://dlvr.it/QHnHXq pic.twitter.com/1aKwJBmkEN"";;""967808195048628225"";https://twitter.com/InHouseObs/status/967808195048628225",,,,,,,,,,,
";2018-02-25 18:07;""Samsungâ€™s Galaxy S9 And S9+ Are Super Cameras (And", Oh, Yeah," Phones) http://dlvr.it/QHnHVQ pic.twitter.com/ZgK8HKsUaP"";;""967808193907777536"";https://twitter.com/aontaneda/status/967808193907777536",,,,,,,,,,,
";2018-02-25 18:07;""Biz Wire: Samsungâ€™s Galaxy S9 And S9+ Are Super Cameras (And", Oh, Yeah," Phones) http://dlvr.it/QHnHTg http://agencysocial.com"";;""967808192615870464"";https://twitter.com/agencysocial/status/967808192615870464",,,,,,,,,,,
";2018-02-25 18:07;""Samsungâ€™s Galaxy S9 And S9+ Are Super Cameras (And", Oh, Yeah," Phones) http://dlvr.it/QHnHTy"";;""967808179898740736"";https://twitter.com/iinnovateMag/status/967808179898740736",,,,,,,,,,,
";2018-02-25 18:07;""Samsungâ€™s Galaxy S9 And S9+ Are Super Cameras (And", Oh, Yeah," Phones) http://dlvr.it/QHnHRM pic.twitter.com/bXJyZ0Tsy1"";;""967808177436676096"";https://twitter.com/dua_tiga_empat/status/967808177436676096",,,,,,,,,,,
";2018-02-25 18:06;""Just a month of using a Samsung phone and am bored with it", Need to get me a Sony ASAP," anyone want to swap a S6 edge with Sony XA1??"";;""967808107492585473"";https://twitter.com/HarryDrPoko/status/967808107492585473",,,,,,,,,,,,
";2018-02-25 18:06;""The wait is finally over: Samsung unveils its Galaxy S9 and Galaxy S9+ flagship phones http://ift.tt/2ovY1FP pic.twitter.com/eZb3vm0HDY"";;""967808069672546305"";https://twitter.com/MrCifci/status/967808069672546305",,,,,,,,,,,,,,
";2018-02-25 18:06;""Policeman from IPD Petaling Jaya caught one of Samsung operator and took Samsung J7 mobile phone and cash RM152. What kind of policeman we have in Malaysia? Where is their integrity?"";;""967808024155889664"";https://twitter.com/HafidaZainudin/status/967808024155889664",,,,,,,,,,,,,,
";2018-02-25 18:06;""Is it just me or no one gives 2 fucks about the new Samsung S9 and S9+ although they seem like a really good phone on paper. But again all Samsung phones' specs are really good until you start using them for a long period of time. LOL."";;""967807974474330112"";https://twitter.com/rajdeep_rajjy/status/967807974474330112",,,,,,,,,,,,,,
";2018-02-25 18:06;""Samsungâ€™s Galaxy S9 And S9+ Are Super Cameras (And", Oh, Yeah," Phones) http://ift.tt/2sT81P4"";;""967807969135153152"";https://twitter.com/Lead_ership/status/967807969135153152",,,,,,,,,,,
";2018-02-25 18:06;""Samsungâ€™s Galaxy S9 And S9+ Are Super Cameras (And", Oh, Yeah," Phones) by Harry McCracken via Fast Company http://ift.tt/2HKNy2k # motivation"";#;""967807964630437888"";https://twitter.com/HAAL/status/967807964630437888",,,,,,,,,,,
";2018-02-25 18:06;""The wait is finally over: Samsung unveils its Galaxy S9 and Galaxy S9+ flagship phones http://ift.tt/2ovY1FP pic.twitter.com/xNKjmeIjJw"";;""967807924876840963"";https://twitter.com/AreaRafa/status/967807924876840963",,,,,,,,,,,,,,
";2018-02-25 18:05;""Few months ago I wouldn't believe that", in 2018, any major phone manufacturer would release a new feature phone platform, complete with 4G support, Wi-Fi tethering, Google Assistant," and social media clients. It's like the return of Nokia Asha or Samsung Star/Corby."";;""967807788079570945"";https://twitter.com/ylitvinenko/status/967807788079570945",,,,,,,,
";2018-02-25 18:04;""The wait is finally over: Samsung unveils its Galaxy S9 and Galaxy S9+ flagship phones ~ Visit Here: http://ift.tt/YG96m1"";;""967807510651564032"";https://twitter.com/CobyDoby1/status/967807510651564032",,,,,,,,,,,,,,
";2018-02-25 18:04;""Samsungâ€™s Galaxy S9 And S9+ Are Super Cameras (And", Oh, Yeah, Phones): http://ift.tt/2sT81P4 - # FutureBusiness,DigitalEconomy - February 25," 2018 at 06:03PM"";#;""967807497036816384"";https://twitter.com/JFECIOTopNews/status/967807497036816384",,,,,,,,,
";2018-02-25 18:03;""The wait is finally over: Samsung unveils its Galaxy S9 and Galaxy S9+ flagship phones http://dlvr.it/QHnH1b # Mobile # galaxys9 # GalaxyS9Plus # MWC2018"";# # # #;""967807318090854400"";https://twitter.com/GeekInfoNow/status/967807318090854400",,,,,,,,,,,,,,
";2018-02-25 18:03;""Hands On with the Samsung Galaxy S9 and S9+: Samsung's new flagship handsets", the Galaxy S9 and S9+," are here and they offer lots to be excited about. Samsung took the wining design of last year's phones and upped the ante with improvements to theâ€?https://www.phonescoop.com/articles/article.php?a=20226 â€¦pic.twitter.com/GQvirJs9yR"";;""967807174020747264"";https://twitter.com/phonescoop/status/967807174020747264",,,,,,,,,,,,
";2018-02-25 18:03;""Samsung Galaxy S9 and S9+ Offer Refined Hardware", Improved Camera, AR Emoji: Samsung today announced the Galaxy S9 and S9+ phones," updates to last year's S8 models. The devices bear a striking resemblance to their predecessors and make only modestâ€?https://www.phonescoop.com/articles/article.php?a=20241 â€¦pic.twitter.com/QBLIbosT6A"";;""967807162671022080"";https://twitter.com/phonescoop/status/967807162671022080",,,,,,,,,,,
";2018-02-25 18:03;""Samsung Galaxy S9 and S9 Edge launch live: catch all the reaction as flagship phone is revealed # Unpacked2018https://www.standard.co.uk/tech/samsung-galaxy-s9-s9-edge-launch-live-uk-release-date-price-specs-a3775266.html â€?;#;""967807151350706176"";https://twitter.com/ESLifeandStyle/status/967807151350706176",,,,,,,,,,,,,,
";2018-02-25 18:02;""I hope that @ SamsungMobile includes the prelude music to the # Unpacked event on the new Galaxy phone to help me relax and fall asleep. # soothing # dandelions"";# # #;""967807142869786624"";https://twitter.com/kimikimkim/status/967807142869786624",,,,,,,,,,,,,,
";2018-02-25 18:02;""The wait is finally over: Samsung unveils its Galaxy S9 and Galaxy S9+ flagship phones http://bgr.co/QaDJK4L pic.twitter.com/zqg56e0Zcr"";;""967806910241091585"";https://twitter.com/BGR/status/967806910241091585",,,,,,,,,,,,,,
";2018-02-25 18:01;""The big reveal at the world's biggest phone tech show", Mobile World Congress in Barcelona," is from Samsung â€?the Galaxy S9 and S9+. http://ow.ly/JYs730iBrGU @ djmarkkavanagh # MWC18"";#;""967806885268254722"";https://twitter.com/buzzdotie/status/967806885268254722",,,,,,,,,,,,
";2018-02-25 18:01;""Engadget:""Samsung's updated DeX desktop experience uses the S9 as a trackpad"" When it launched last year"," Samsung's first DeX dock was the latest in a long line of attempts to blur the line between phones and traditional PCs. And you know what? It workedâ€?http://ift.tt/2EZS2nh"";;""967806782679715841"";https://twitter.com/kristoferkawas/status/967806782679715841",,,,,,,,,,,,,
";2018-02-25 18:01;""Samsung reimagines the phone"," launching the Galaxy S9 and Galaxy S9+ at MWC 2018 https://ausdroid.net/2018/02/26/samsung-reimagines-phone-launching-galaxy-s9-galaxy-s9-mwc-2018/ â€¦pic.twitter.com/wbGxTFz3H8"";;""967806744863891461"";https://twitter.com/Ausdroid/status/967806744863891461",,,,,,,,,,,,,
";2018-02-25 17:58;""Stay tuned for Digital Life Labs' take on Samsung's latest flagship phones", the Galaxy S9 and S9+," live from # Unpacked2018 and # MWC18pic.twitter.com/yCcel8kbRv"";# #;""967806004032364544"";https://twitter.com/DLLabs/status/967806004032364544",,,,,,,,,,,,
";2018-02-25 17:57;""Samsung Galaxy S9 and S9 Edge launch live: UK release date", price," specs and reaction as flagship phone is revealed https://www.standard.co.uk/tech/samsung-galaxy-s9-s9-edge-launch-live-uk-release-date-price-specs-a3775266.html â€?;;""967805743830372352"";https://twitter.com/GreaterLDN/status/967805743830372352",,,,,,,,,,,,
";2018-02-25 17:57;""Evening Standard: Samsung Galaxy S9 and S9 Edge launch live: UK release date", price," specs and reaction as flagship phone is revealed http://dlvr.it/QHnFMd http://standard.co.uk pic.twitter.com/qK4v48g76h"";;""967805685340631040"";https://twitter.com/NVPeople/status/967805685340631040",,,,,,,,,,,,
";2018-02-25 17:55;""I want to buy a good camera phone other than pixel 2"," Note 8 and Iphone x because too broke. Under a budget which phone would be best? I'd prefer Samsung."";;""967805228329422848"";https://twitter.com/ChaayeCup/status/967805228329422848",,,,,,,,,,,,,
";2018-02-25 17:51;""Time to ditch @ verizon phone. Compared it to my kid's @ tmobile phone. Both Samsung S7 with identical sig strength (-113). Ran @ google speed test to server in DC. @ verizon 2 mbps dn and .36 mbps up. @ tmobile 48 mbps dn and 6 mbps up. @ tmobile here I come.pic.twitter.com/qgJ6PXAks6"";;""967804175861022720"";https://twitter.com/DavidFu74515399/status/967804175861022720",,,,,,,,,,,,,,
";2018-02-25 17:47;""Those phones have to be offering something brand new and/or be advertised a ton to even make a dent in Apple/Samsung's market share. https://twitter.com/cnbc/status/967791726487273472 â€?;;""967803202774192129"";https://twitter.com/The_WorldOne/status/967803202774192129",,,,,,,,,,,,,,
";2018-02-25 17:46;""First Wireless Charged Samsung phone is Galaxy S6 & S6 Edge and also samsung Note 5 # DoWhatYouCant # GalaxyReimagined @ SamsungMobileIN"";# #;""967802938469986305"";https://twitter.com/Seemajain515/status/967802938469986305",,,,,,,,,,,,,,
";2018-02-25 17:45;""About to watch Samsung go live and announcement of the Galaxy s9 and 9+ at 12pm I can't wait @ SamsungMobileUS my new phone is going to be the Samsung Galaxy s8 plus . # SamsungGalaxyS9"";#;""967802725655285762"";https://twitter.com/Praisegod221/status/967802725655285762",,,,,,,,,,,,,,
";2018-02-25 17:44;""Samsung Galaxy S5 was the first galaxy S Series phone to have IP67 water and dust resistance. # GalaxyReimagined # DoWhatYouCant"";# #;""967802443240161280"";https://twitter.com/Seemajain515/status/967802443240161280",,,,,,,,,,,,,,
";2018-02-25 17:44;""Do you think samsung puts all the new features in there flagship phone and apple stretches all the features through out the new phones to get people excited # CNETLive"";#;""967802415394193409"";https://twitter.com/EliteGamerV2/status/967802415394193409",,,,,,,,,,,,,,
";2018-02-25 17:43;""Thank you for saving my afternoon! None of these features actually make me want a Samsung. Who wants to use a phone as a trackpad and keyboard!! # samsungS9 # dissapointed"";# #;""967802251938095104"";https://twitter.com/streetgrover/status/967802251938095104",,,,,,,,,,,,,,
";2018-02-25 17:40;""My friend had S8 with guard and he went to swiming pool. Phone dead", and samsung refuse to fix it. On warranty that he bought that orotects from water," they said. You used it wrongly in water"";;""967801512222232576"";https://twitter.com/maciekjutrzenka/status/967801512222232576",,,,,,,,,,,,
";2018-02-25 17:38;""Haha new samsung S72716182929 phone is releasing in minutes and no oneâ€™s talking about it ( except for that hashtag that is showing up for me solely because samsung paid twitter thousands for advertising)"";;""967800968741089281"";https://twitter.com/Mohs_Thoughts/status/967800968741089281",,,,,,,,,,,,,,
";2018-02-25 17:36;""# Samsung GOING TO UNBOX S9 AND S9+ AT LIVE AT THE TIME 10:30 DON'T FORGET TO SEE THE LATEST PHONES FROM Samsung"";#;""967800587319328768"";https://twitter.com/Madheshvaran2/status/967800587319328768",,,,,,,,,,,,,,
